ID,Data Campionamento,Totalizzato (m3),Componenti nucleo,STAZIONE,TEMPERATURA MINIMA,TEMPERATURA MASSIMA,UMIDITA MINIMA,UMIDITA MASSIMA,PRECIPITAZIONI (mm),VENTO m/s,DIREZIONE
324029,27/08/23 04:00,202.305,1,MANTOVA CAMPO CANOA,22.8,23.5,86,88,0,0.8,113
324029,27/08/23 05:00,202.309,1,MANTOVA CAMPO CANOA,23.2,23.5,86,89,0,0.4,68
324029,27/08/23 06:00,202.313,1,MANTOVA CAMPO CANOA,23.1,23.6,86,90,0,0.5,68
324029,27/08/23 07:00,202.342,1,MANTOVA CAMPO CANOA,23.2,23.5,88,90,0,0.3,45
324029,27/08/23 08:00,202.368,1,MANTOVA CAMPO CANOA,23,23.7,90,93,0.6,0.3,90
324029,27/08/23 09:00,202.372,1,MANTOVA CAMPO CANOA,23.6,24.9,90,93,0,0.2,45
324029,27/08/23 10:00,202.372,1,MANTOVA CAMPO CANOA,24.9,26.9,86,90,0,0.2,45
324029,27/08/23 11:00,202.372,1,MANTOVA CAMPO CANOA,26.9,28,82,86,0,0.3,45
324029,27/08/23 12:00,202.372,1,MANTOVA CAMPO CANOA,27.7,28.4,81,83,0,0.2,23
324029,27/08/23 13:00,202.372,1,MANTOVA CAMPO CANOA,28.5,29.3,72,82,0,0.5,23
324029,27/08/23 14:00,202.372,1,MANTOVA CAMPO CANOA,27.1,29.1,69,73,0,1.3,0
324029,27/08/23 15:00,202.372,1,MANTOVA CAMPO CANOA,26.1,27.1,70,73,0.2,2.8,315
324029,27/08/23 16:00,202.372,1,MANTOVA CAMPO CANOA,24.2,26,72,81,0,2.1,315
324029,27/08/23 17:00,202.374,1,MANTOVA CAMPO CANOA,24.6,25.6,79,82,0,1.6,270
324029,27/08/23 18:00,202.374,1,MANTOVA CAMPO CANOA,25.6,26.6,75,78,0,1.3,293
324029,27/08/23 19:00,202.379,1,MANTOVA CAMPO CANOA,26.2,26.7,75,81,0,0.2,315
324029,27/08/23 20:00,202.383,1,MANTOVA CAMPO CANOA,25.9,26.3,74,80,0,0.2,23
324029,27/08/23 21:00,202.385,1,MANTOVA CAMPO CANOA,25.3,26,76,79,0,0.2,23
324029,27/08/23 22:00,202.385,1,MANTOVA CAMPO CANOA,24.5,25.4,79,89,0,0.1,135
324029,27/08/23 23:00,202.385,1,MANTOVA CAMPO CANOA,24,24.5,82,90,0,0.1,113
324029,28/08/23 00:00,202.389,1,MANTOVA CAMPO CANOA,23.8,24.3,87,91,0,0.1,113
324029,28/08/23 01:00,202.389,1,MANTOVA CAMPO CANOA,24,25.4,77,90,0,0.4,45
324029,28/08/23 02:00,202.39,1,MANTOVA CAMPO CANOA,25.4,25.7,75,77,0,1,90
324029,28/08/23 03:00,202.39,1,MANTOVA CAMPO CANOA,23.3,25.6,76,94,0.2,1,45
324029,28/08/23 04:00,202.391,1,MANTOVA CAMPO CANOA,23.8,24.7,94,96,0,1.3,45
324029,28/08/23 05:00,202.391,1,MANTOVA CAMPO CANOA,23.3,24.6,92,96,1.2,1.3,23
324029,28/08/23 06:00,202.391,1,MANTOVA CAMPO CANOA,22.2,23.3,96,97,0,0.8,45
324029,28/08/23 07:00,202.398,1,MANTOVA CAMPO CANOA,22.1,22.4,97,98,0.2,0.6,68
324029,28/08/23 08:00,202.414,1,MANTOVA CAMPO CANOA,21.8,22.2,89,97,0,0.6,45
324029,28/08/23 09:00,202.441,1,MANTOVA CAMPO CANOA,22.4,24.4,71,88,0,2.6,113
324029,28/08/23 10:00,202.441,1,MANTOVA CAMPO CANOA,24.4,25.5,66,71,0,2.9,113
324029,28/08/23 11:00,202.467,1,MANTOVA CAMPO CANOA,25.3,27.8,61,68,0,2.8,113
324029,28/08/23 12:00,202.502,1,MANTOVA CAMPO CANOA,27.8,28.8,55,62,0,2.1,113
324029,28/08/23 13:00,202.57,1,MANTOVA CAMPO CANOA,28.5,29.5,48,57,0.2,2.8,113
324029,28/08/23 14:00,202.594,1,MANTOVA CAMPO CANOA,27.7,30.4,46,59,0,2.6,113
324029,28/08/23 15:00,202.611,1,MANTOVA CAMPO CANOA,22.2,27.6,60,86,0,2.3,68
324029,28/08/23 16:00,202.626,1,MANTOVA CAMPO CANOA,21.2,22.4,84,90,0,4.2,293
324029,28/08/23 17:00,202.645,1,MANTOVA CAMPO CANOA,18.9,22.4,85,96,0,4.3,293
324029,28/08/23 18:00,202.661,1,MANTOVA CAMPO CANOA,19.1,20.7,87,96,0,1.8,0
324029,28/08/23 19:00,202.676,1,MANTOVA CAMPO CANOA,20.6,22.5,83,91,0,0.8,338
324029,28/08/23 20:00,202.722,1,MANTOVA CAMPO CANOA,20.4,21.7,84,93,0,1.7,180
324029,28/08/23 21:00,202.734,1,MANTOVA CAMPO CANOA,20.1,20.5,91,94,0,2.4,270
324029,28/08/23 22:00,202.746,1,MANTOVA CAMPO CANOA,19.7,20.1,94,95,0,2.5,270
324029,28/08/23 23:00,202.758,1,MANTOVA CAMPO CANOA,19.5,20,93,95,0,1.3,0
324029,29/08/23 00:00,202.769,1,MANTOVA CAMPO CANOA,19.3,20,92,94,0,2.4,225
324029,29/08/23 01:00,202.78,1,MANTOVA CAMPO CANOA,18.5,19.4,94,95,0,3.1,270
324029,01/09/23 02:00,204.052,1,MANTOVA CAMPO CANOA,19.4,21.6,74,87,0,0.4,45
324029,01/09/23 03:00,204.052,1,MANTOVA CAMPO CANOA,18.7,19.5,87,91,0,0.2,45
324029,01/09/23 04:00,204.052,1,MANTOVA CAMPO CANOA,18.3,18.9,91,92,0,0.3,45
324029,01/09/23 05:00,204.052,1,MANTOVA CAMPO CANOA,18.1,18.5,92,93,0,0.2,113
324029,01/09/23 06:00,204.052,1,MANTOVA CAMPO CANOA,17.8,18.2,93,94,0,0,23
324029,01/09/23 07:00,204.057,1,MANTOVA CAMPO CANOA,17.7,18.2,94,95,0,0,68
324029,01/09/23 08:00,204.094,1,MANTOVA CAMPO CANOA,17.7,18.7,93,95,0,0.3,45
324029,01/09/23 09:00,204.171,1,MANTOVA CAMPO CANOA,18.7,20.5,87,93,0,0.9,135
324029,01/09/23 10:00,204.188,1,MANTOVA CAMPO CANOA,20.5,22.9,79,88,0,1,135
324029,01/09/23 11:00,204.203,1,MANTOVA CAMPO CANOA,22.6,24.3,74,81,0,1.3,180
324029,01/09/23 12:00,204.226,1,MANTOVA CAMPO CANOA,23.2,25.1,72,77,0,1.1,203
324029,01/09/23 13:00,204.233,1,MANTOVA CAMPO CANOA,25.1,27.1,61,72,0,1,225
324029,01/09/23 14:00,204.254,1,MANTOVA CAMPO CANOA,27,28.4,55,62,0,0.9,293
324029,01/09/23 15:00,204.267,1,MANTOVA CAMPO CANOA,27.5,28.5,50,58,0,1.3,315
324029,01/09/23 16:00,204.285,1,MANTOVA CAMPO CANOA,28.4,30.5,48,56,0,1.1,315
324029,01/09/23 17:00,204.302,1,MANTOVA CAMPO CANOA,29.9,32.2,45,50,0,0.7,315
324029,01/09/23 18:00,204.337,1,MANTOVA CAMPO CANOA,29.1,31.5,46,51,0,0.9,315
324029,01/09/23 19:00,204.361,1,MANTOVA CAMPO CANOA,28.1,30.4,47,60,0,0.6,293
324029,01/09/23 20:00,204.361,1,MANTOVA CAMPO CANOA,26,28.1,54,60,0,0.3,135
324029,01/09/23 21:00,204.361,1,MANTOVA CAMPO CANOA,24,25.8,60,67,0,0.2,135
324029,01/09/23 22:00,204.361,1,MANTOVA CAMPO CANOA,23.5,24.9,62,73,0,0.1,45
324029,01/09/23 23:00,204.361,1,MANTOVA CAMPO CANOA,22.3,23.4,74,78,0,0.1,45
324029,02/09/23 00:00,204.361,1,MANTOVA CAMPO CANOA,21.8,22.3,76,80,0,0.1,45
324029,02/09/23 01:00,204.361,1,MANTOVA CAMPO CANOA,20.7,22.1,77,83,0,0.1,45
324029,02/09/23 02:00,204.361,1,MANTOVA CAMPO CANOA,19.5,20.7,83,89,0,0.3,0
324029,02/09/23 03:00,204.361,1,MANTOVA CAMPO CANOA,19,19.5,89,92,0,0.1,68
324029,02/09/23 04:00,204.361,1,MANTOVA CAMPO CANOA,18.7,19.1,92,93,0,0,45
324029,02/09/23 05:00,204.361,1,MANTOVA CAMPO CANOA,18.5,18.9,93,94,0,0,45
324029,02/09/23 06:00,204.361,1,MANTOVA CAMPO CANOA,18.4,18.7,93,94,0,0.1,45
324029,02/09/23 07:00,204.361,1,MANTOVA CAMPO CANOA,18.2,18.5,91,94,0,0.1,23
324029,02/09/23 08:00,204.378,1,MANTOVA CAMPO CANOA,18.5,19.3,89,91,0,0,23
324029,02/09/23 09:00,204.389,1,MANTOVA CAMPO CANOA,19.2,21.2,84,91,0,0.3,23
324029,02/09/23 10:00,204.399,1,MANTOVA CAMPO CANOA,21.3,24.2,73,84,0,0.7,293
324029,02/09/23 11:00,204.409,1,MANTOVA CAMPO CANOA,24.2,25.2,71,74,0,1.1,203
324029,02/09/23 12:00,204.418,1,MANTOVA CAMPO CANOA,25.2,27.3,64,73,0,1.2,203
324029,02/09/23 13:00,204.427,1,MANTOVA CAMPO CANOA,27.3,28.1,60,66,0,1.2,203
324029,02/09/23 14:00,204.445,1,MANTOVA CAMPO CANOA,28.1,30,53,62,0,1.1,180
324029,02/09/23 15:00,204.51,1,MANTOVA CAMPO CANOA,29.3,30.6,51,56,0,1.4,180
324029,02/09/23 16:00,204.533,1,MANTOVA CAMPO CANOA,30.2,31.5,49,56,0,1.1,180
324029,02/09/23 17:00,204.552,1,MANTOVA CAMPO CANOA,30.8,35.5,42,51,0,0.8,203
324029,02/09/23 18:00,204.569,1,MANTOVA CAMPO CANOA,29.7,34.3,42,53,0,1.2,180
324029,02/09/23 19:00,204.583,1,MANTOVA CAMPO CANOA,29.2,32.6,46,56,0,0.6,225
324029,02/09/23 20:00,204.604,1,MANTOVA CAMPO CANOA,28,31.2,49,58,0,0.5,0
324029,02/09/23 21:00,204.615,1,MANTOVA CAMPO CANOA,25.5,27.9,59,70,0,0.1,0
324029,02/09/23 22:00,204.62,1,MANTOVA CAMPO CANOA,24.3,25.5,69,75,0,0,0
324029,02/09/23 23:00,204.62,1,MANTOVA CAMPO CANOA,23.5,24.6,67,76,0,0.3,68
324029,03/09/23 00:00,204.62,1,MANTOVA CAMPO CANOA,23.4,25.1,73,78,0,0.5,113
324029,03/09/23 01:00,204.62,1,MANTOVA CAMPO CANOA,21.3,23.3,79,86,0,0.1,45
324029,03/09/23 02:00,204.633,1,MANTOVA CAMPO CANOA,20.8,21.4,86,89,0,0.1,68
324029,03/09/23 03:00,204.633,1,MANTOVA CAMPO CANOA,20.2,21,90,92,0,0,68
324029,03/09/23 04:00,204.654,1,MANTOVA CAMPO CANOA,19.6,20.2,92,94,0,0,68
324029,03/09/23 05:00,204.654,1,MANTOVA CAMPO CANOA,19.4,19.7,94,94,0,0.1,45
324029,03/09/23 06:00,204.654,1,MANTOVA CAMPO CANOA,19.5,20.2,91,94,0,0.3,45
324029,03/09/23 07:00,204.654,1,MANTOVA CAMPO CANOA,19.8,20.2,92,94,0,0.8,338
324029,03/09/23 08:00,204.654,1,MANTOVA CAMPO CANOA,20,20.7,91,94,0,1.2,180
324029,03/09/23 09:00,204.654,1,MANTOVA CAMPO CANOA,20.7,21.8,87,91,0,1.4,293
324029,03/09/23 10:00,204.654,1,MANTOVA CAMPO CANOA,21.8,23.4,82,87,0,2.1,270
324029,03/09/23 11:00,204.654,1,MANTOVA CAMPO CANOA,23.3,25.3,78,83,0,2.1,248
324029,03/09/23 12:00,204.654,1,MANTOVA CAMPO CANOA,25.3,26.9,70,78,0,2.2,270
324029,03/09/23 13:00,204.654,1,MANTOVA CAMPO CANOA,26.9,28.3,60,71,0,3.2,248
324029,03/09/23 14:00,204.654,1,MANTOVA CAMPO CANOA,28.3,29.6,54,62,0,3.1,270
324029,03/09/23 15:00,204.654,1,MANTOVA CAMPO CANOA,29.4,30.1,53,57,0,3,270
324029,03/09/23 16:00,204.654,1,MANTOVA CAMPO CANOA,30,30.7,50,55,0,2.2,293
324029,03/09/23 17:00,204.654,1,MANTOVA CAMPO CANOA,30.2,31.2,50,56,0,1.5,315
324029,03/09/23 18:00,204.654,1,MANTOVA CAMPO CANOA,30.6,31.5,51,58,0,0.8,293
324029,03/09/23 19:00,204.654,1,MANTOVA CAMPO CANOA,30.7,32.5,48,59,0,0.2,248
324029,03/09/23 20:00,204.654,1,MANTOVA CAMPO CANOA,27.7,30.9,55,66,0,0.1,45
324029,03/09/23 21:00,204.654,1,MANTOVA CAMPO CANOA,26.6,27.8,62,72,0,0.1,45
324029,03/09/23 22:00,204.654,1,MANTOVA CAMPO CANOA,25.9,26.7,72,75,0,0.1,45
324029,03/09/23 23:00,204.654,1,MANTOVA CAMPO CANOA,25.1,25.9,75,80,0,0.3,68
324029,04/09/23 00:00,204.654,1,MANTOVA CAMPO CANOA,24.2,25.1,80,84,0,0.4,68
324029,04/09/23 01:00,204.654,1,MANTOVA CAMPO CANOA,23.7,24.4,84,87,0,0.1,90
324029,04/09/23 02:00,204.654,1,MANTOVA CAMPO CANOA,22.9,23.6,87,90,0,0.2,113
324029,04/09/23 03:00,204.654,1,MANTOVA CAMPO CANOA,22.4,23,90,91,0,0,113
324029,04/09/23 04:00,204.654,1,MANTOVA CAMPO CANOA,21.5,22.3,91,93,0,0.2,113
